shop_id,shop,lat,lng,address,city,state,zip,type
774,The Holistic Center,33.677664,-112.0291948,21035,Phoenix,AZ,85024,Medical Marijuana Dispensary
775,The Downtown Dispensary,32.2280335,-110.9681866,221,Tucson,AZ,85705,Medical Marijuana Dispensary
776,Nevada Medical Marijuana,35.161306,-114.5751434,1975,Laughlin,NV,89029,Medical Marijuana Dispensary
777,Total Accountability Patient Care - Benson,31.967778,-110.295596,226,Benson,AZ,85602,Medical Marijuana Dispensary
778,Greenhouse of Flagstaff,35.1976631,-111.6349688,460,Flagstaff,AZ,86001,Medical Marijuana Dispensary
779,Superior Organics,33.2881613,-111.1034408,750,Superior,AZ,85173,Medical Marijuana Dispensary
780,Hana Kingman,35.2539174,-114.0277419,2095,Kingman,AZ,86409,Medical Marijuana Dispensary
781,Wholesale Flower,33.8316644,-111.9339492,6812,Cave Creek,AZ,85331,Medical Marijuana Dispensary
782,Fusion Dispensaries of Wellton,32.6584255,-114.1439569,28841,Wellton,AZ,85356,Medical Marijuana Dispensary
783,The Medicine Room,35.0345211,-110.7196686,2015,Winslow,AZ,86047,Medical Marijuana Dispensary
784,White Mountain Health Center,33.6385947,-112.2627566,9420,Sun City,AZ,85351,Medical Marijuana Dispensary
785,Yavapai Herbal Services Prescott Valley,34.5817068,-112.3547511,6287,Prescott Valley,AZ,86314,Medical Marijuana Dispensary
786,Reef Dispensaries - Queen Creek,33.211763,-111.6846712,18423,Queen Creek,AZ,85142,Medical Marijuana Dispensary
787,Desert Bloom Re-Leaf Center,32.2059137,-110.8208047,8060,Tucson,AZ,85710,Medical Marijuana Dispensary
788,GREENPHARMS Dispensary Flagstaff,35.2414943,-111.5693114,7121,Flagstaff,AZ,86004,Medical Marijuana Dispensary
789,Arizona Natural Remedies,33.6866358,-112.1082239,22041,Phoenix,AZ,85027,Medical Marijuana Dispensary
790,Arizona Grass Roots Dispensary,,,0,Scottsdale,,,Medical Marijuana Dispensary
791,Kompo,,,0,Taylor,,,Medical Marijuana Dispensary
792,Farm Fresh Medical Marijuana Dispensary,34.4985486,-114.3472859,790,Lake Havasu City,AZ,86403,Medical Marijuana Dispensary
793,BC Wellness Center,34.064951,-112.150123,34550,Black Canyon City,AZ,85324,Medical Marijuana Dispensary
794,Sierra Vista Phytotherapeutics,31.5387674,-110.2567225,1633,Sierra Vista,AZ,85635,Medical Marijuana Dispensary
795,High Mountain Health,35.1882157,-111.6628565,1250,Flagstaff,AZ,86001,Medical Marijuana Dispensary
796,Valley of the Sun Medical Dispensary,33.4094656,-112.4069754,16200,Goodyear,AZ,85338,Medical Marijuana Dispensary
797,Botanica - Tucson,32.3196275,-111.0479264,6205,Tucson,AZ,85741,Medical Marijuana Dispensary
798,TruMed Premier Dispensary,33.4662834,-111.9952308,1613,Phoenix,AZ,85008,Medical Marijuana Dispensary
799,Monarch,33.553979,-111.8927337,8729,Scottsdale,AZ,85258,Medical Marijuana Dispensary
800,Oasis Dispensaries - Chandler,33.2057187,-111.8406973,26427,Chandler,AZ,85248,Medical Marijuana Dispensary
801,Zen Dispensary New River,33.9086074,-112.1415071,46639,New River,AZ,85087,Medical Marijuana Dispensary
802,Yavapai Herbal - Cottonwood,34.7288299,-112.0213741,675,Cottonwood,AZ,86326,Medical Marijuana Dispensary
803,Ponderosa Releaf,32.9840376,-112.0969606,49237,Maricopa,AZ,85139,Medical Marijuana Dispensary
804,Green Hills Patient Center,34.221084,-110.028613,3191,Show Low,AZ,85901,Medical Marijuana Dispensary
805,Golden Leaf Wellness Center,33.4108668,-112.3401374,3828,Avondale,AZ,85323,Medical Marijuana Dispensary
806,Mohave Green,34.957228,-114.596683,6870,Mohave Valley,AZ,86440,Medical Marijuana Dispensary
807,Earths Healing,32.1670589,-110.9408969,2075,Tucson,AZ,85714,Medical Marijuana Dispensary
808,Giving Tree Wellness Center - Mesa,33.3825209,-111.8108852,938,Mesa,AZ,85204,Medical Marijuana Dispensary
809,Harvest of Scottsdale,33.6240375,-111.9037069,15190,Scottsdale,AZ,85260,Medical Marijuana Dispensary
810,Route 66 Wellness Center - Williams,35.25152,-112.1843129,324,Williams,AZ,86046,Medical Marijuana Dispensary
811,Natures AZ Medicines Phoenix,33.4653213,-112.1125895,2439,Phoenix,AZ,85009,Medical Marijuana Dispensary
812,Valley Healing Group,35.0823615,-114.5952191,2840,Bullhead City,AZ,86442,Medical Marijuana Dispensary
813,Natures Wonder Dispensary,33.4152137,-111.5526721,260,Apache Junction,AZ,85120,Medical Marijuana Dispensary
814,Hana Green Valley,31.896647,-111.003035,1732,Green Valley,AZ,85614,Medical Marijuana Dispensary
815,MMJ APOTHECARY,33.9641949,-112.753302,1175,Wickenburg,AZ,85390,Medical Marijuana Dispensary
816,Herbal Wellness Center - Phoenix,33.4952218,-112.1472541,4126,Phoenix,AZ,85019,Medical Marijuana Dispensary
817,Arizona Organix,33.5383257,-112.172732,5301,Glendale,AZ,85301,Medical Marijuana Dispensary
818,GREENPHARMS Dispensary Mesa,33.3887015,-111.6765058,7235,Mesa,AZ,85209,Medical Marijuana Dispensary
819,Sunflower Meds - Phoenix,33.3484875,-111.9744219,10827,Phoenix,AZ,85044,Medical Marijuana Dispensary
820,PurpleMed Healing Center,32.2085341,-110.9807244,1010,Tucson,AZ,85745,Medical Marijuana Dispensary
821,Emerald Palace,33.3463739,-111.8317397,175,Gilbert,AZ,85233,Medical Marijuana Dispensary
822,PARC Dispensary Phoenix,33.4216158,-111.9910086,4201,Phoenix,AZ,85034,Medical Marijuana Dispensary
823,Giving Tree Wellness Center - Phoenix,33.6823831,-112.0844063,21617,Phoenix,AZ,85027,Medical Marijuana Dispensary
824,Desert Rose Phoenix,33.7121834,-112.0825009,24905,Phoenix,AZ,85085,Medical Marijuana Dispensary
825,Arizona Cannabis Society,33.5550527,-112.3247599,8376,El Mirage,AZ,85335,Medical Marijuana Dispensary
826,Encanto Green Cross Dispensary,33.4737518,-112.1160597,2620,Phoenix,AZ,85009,Medical Marijuana Dispensary
827,Arizona Natural Selections of Peoria,33.5803709,-112.2576738,9275,Peoria,AZ,85345,Medical Marijuana Dispensary
828,Natures AZ Medicines Fountain Hills,33.5962166,-111.7151327,16913,Fountain Hills,AZ,85268,Medical Marijuana Dispensary
829,WAM - El Mirage,33.6095297,-112.3294229,12550,El Mirage,AZ,85335,Medical Marijuana Dispensary
830,Phoenix Relief Center,33.3927524,-112.1338748,104,Phoenix,AZ,85041,Medical Marijuana Dispensary
831,Urban Greenhouse Dispensary,33.4954134,-112.1155727,2630,Phoenix,AZ,85017,Medical Marijuana Dispensary
832,The Nirvana Center,33.4481174,-112.1350928,2,Phoenix,AZ,85009,Medical Marijuana Dispensary
833,All Greens Dispensary - Surprise AZ,33.6403408,-112.3497282,13431,Surprise,AZ,85378,Medical Marijuana Dispensary
834,Bloom Phoenix Dispensary,33.4475071,-111.9919183,14,Phoenix,AZ,85034,Medical Marijuana Dispensary
835,Nature Med,32.3382065,-111.0797355,5390,Tucson,AZ,85743,Medical Marijuana Dispensary
836,The Green Halo - Tucson Dispensary,32.112663,-110.8587846,7710,Tucson,AZ,85756,Medical Marijuana Dispensary
837,Green Farmacy,31.3994907,-109.9187384,1191,Bisbee,AZ,85603,Medical Marijuana Dispensary
838,Horizon THC,33.5780701,-112.1249775,10040,Phoenix,AZ,85051,Medical Marijuana Dispensary
839,YiLo Superstore,33.610736,-112.120069,2841,Phoenix,AZ,85053,Medical Marijuana Dispensary
840,High Desert Healing - Phoenix,33.6016632,-112.0375957,12620,Phoenix,AZ,85022,Medical Marijuana Dispensary
841,The Prime Leaf,32.235912,-110.9049496,4120,Tucson,AZ,85712,Medical Marijuana Dispensary
842,Southern Arizona Integrated Therapies,32.220054,-110.841607,112,Tucson,AZ,85710,Medical Marijuana Dispensary
843,Bloom Tucson,32.2917277,-110.9792137,4695,Tucson,AZ,85705,Medical Marijuana Dispensary
844,Harvest of Tempe,33.3496649,-111.9475189,710,Tempe,AZ,85284,Medical Marijuana Dispensary
845,Natural Remedy Patient Center,32.835515,-109.724071,1362,Safford,AZ,85546,Medical Marijuana Dispensary
846,AArch Club,33.3921854,-111.9078733,1811,Tempe,AZ,85282,Medical Marijuana Dispensary
847,Catalina Hills Care,32.4269869,-110.9607345,12152,Oro Valley,AZ,85755,Medical Marijuana Dispensary
848,Kind Meds Inc.,,,0,Mesa,,,Medical Marijuana Dispensary
849,Bloom Sedona,34.8735917,-111.7614222,465,Sedona,AZ,86336,Medical Marijuana Dispensary
850,High Desert Healing,34.4938922,-114.3506365,1691,Lake Havasu City,AZ,86403,Medical Marijuana Dispensary
851,Uncle Herbs Health Center,34.2425372,-111.3281894,200,Payson,AZ,85541,Medical Marijuana Dispensary
852,Green Med Wellness Center,31.4711525,-110.9994333,1115,Rio Rico,AZ,85648,Medical Marijuana Dispensary
853,Reef Dispensaries - Page Arizona,36.8942487,-111.4439927,1500,Page,AZ,86040,Medical Marijuana Dispensary
854,Holistic Patient Wellness Group,33.0566245,-109.3016579,211,Morenci,AZ,85540,Medical Marijuana Dispensary
855,wwI,35.253518,-114.0338,1570,Kingman,AZ,86409,Medical Marijuana Dispensary
856,Bloom Copper Country,32.6192749,-110.7935428,1880,Oracle,AZ,85623,Medical Marijuana Dispensary
857,Swell Farmacy,33.6046015,-112.3006212,11200,Youngtown,AZ,85363,Medical Marijuana Dispensary
858,SWC Tempe State Licensed Dispensary,33.4248022,-111.8997888,2009,Tempe,AZ,85281,Medical Marijuana Dispensary
859,Leaf Life,32.881056,-111.70716,1860,Casa Grande,AZ,85122,Medical Marijuana Dispensary
860,SWC Prescott,34.554792,-112.4688311,123,Prescott,AZ,86301,Medical Marijuana Dispensary
861,Jamestown Center -Yuma,32.6702714,-114.5600247,4340,Yuma,AZ,85365,Medical Marijuana Dispensary
862,Green Farmacy,34.132854,-109.282059,334,Springerville,AZ,85938,Medical Marijuana Dispensary
863,CG Corrigan - Gulton,35.153413,-106.59908,6614,Albuquerque,NM,87109,Medical Marijuana Dispensary
864,Ultra Health - Santa Fe,35.6597519,-105.9688632,1907,Santa Fe,NM,87505,Medical Marijuana Dispensary
865,CG Corrigan,35.318815,-106.5318023,30,Placitas,NM,87043,Medical Marijuana Dispensary
866,Southwest Organic Producers,35.1306266,-106.606207,3504,Albuquerque,NM,87107,Medical Marijuana Dispensary
867,Urban Wellness,35.1151572,-106.5859467,2910,Albuquerque,NM,87110,Medical Marijuana Dispensary
868,Ultra Health - Hobbs,32.73909,-103.128047,3211,Hobbs,NM,88240,Medical Marijuana Dispensary
869,Ultra Health - Albuquerque - Nob Hill Birdland,35.0806072,-106.6088823,3213,Albuquerque,NM,87106,Medical Marijuana Dispensary
870,Ultra Health Albuquerque - N.E.,35.1095542,-106.5618238,7401,Albuquerque,NM,87110,Medical Marijuana Dispensary
871,Ultra Health - Bernalillo,35.3177791,-106.5530256,255,Bernalillo,NM,87004,Medical Marijuana Dispensary
872,Ultra Health Westside,35.1451053,-106.6943238,5115,Albuquerque,NM,87120,Medical Marijuana Dispensary
873,Pecos Valley Pharmaceuticals,33.4232818,-104.5267921,313,Roswell,NM,88201,Medical Marijuana Dispensary
874,Minerva Canna Group,35.1638136,-106.6366408,7107,Los Ranchos de Albuquerque,NM,87107,Medical Marijuana Dispensary
875,Medzen Services Inc,35.2126774,-106.6986004,10660,Albuquerque,NM,87114,Medical Marijuana Dispensary
876,Sacred Garden,35.6709836,-105.9506719,1300,Santa Fe,NM,87505,Medical Marijuana Dispensary
877,Minerva Canna Group,34.8093642,-106.7386424,336,Los Lunas,NM,87031,Medical Marijuana Dispensary
878,Phoenix Botanical,40.0958172,-88.2447336,1704,Champaign,IL,61820,Medical Marijuana Dispensary
879,PDI Medical,42.1807266,-87.934154,1623,Buffalo Grove,IL,60089,Medical Marijuana Dispensary
880,Natures Treatment of Illinois,41.4427236,-90.5418434,973,Milan,IL,61264,Medical Marijuana Dispensary
881,Midway Dispensary,41.79759,-87.7520399,5648,Chicago,IL,60638,Medical Marijuana Dispensary
882,The Clinic Effingham,39.142172,-88.5542727,1011,Effingham,IL,62401,Medical Marijuana Dispensary
883,Natures Care,42.099436,-88.0247043,975,Rolling Meadows,IL,60008,Medical Marijuana Dispensary
884,New Age Care,42.087682,-87.8936185,2015,Mount Prospect,IL,60056,Medical Marijuana Dispensary
885,FloraMedex,41.9270628,-87.8257643,7955,Elmwood Park,IL,60707,Medical Marijuana Dispensary
886,Mapleglen Care Center,42.2244134,-89.0235481,4777,Rockford,IL,61109,Medical Marijuana Dispensary
887,Trinity Compassionate Care Centers,40.726133,-89.6137126,3125,Peoria,IL,61604,Medical Marijuana Dispensary
888,PharmaCannis - North Aurora,41.8000356,-88.3244543,161,North Aurora,IL,60542,Medical Marijuana Dispensary
889,3C Compassionate Care Center - Joliet,41.4911361,-88.1724364,1627,Joliet,IL,60431,Medical Marijuana Dispensary
890,Thrive - Harrisburg,37.7491249,-88.5303819,105,Harrisburg,IL,62946,Medical Marijuana Dispensary
891,Salveo Health & Wellness,40.5977844,-90.0331723,3104,Canton,IL,61520,Medical Marijuana Dispensary
892,The Clinic Mundelein,42.238042,-87.983884,1325,Mundelein,IL,60060,Medical Marijuana Dispensary
893,Midwest Compassion Center,41.670632,-88.073479,1335,Romeoville,IL,60446,Medical Marijuana Dispensary
894,Thrive - Anna,37.465838,-89.2271072,87,Anna,IL,62906,Medical Marijuana Dispensary
895,HCI Alternatives,38.6791097,-90.0153228,1014,Collinsville,IL,62234,Medical Marijuana Dispensary
896,"MEDMAR - ROCKFORD, LLC",42.2997306,-88.9790414,2696,Rockford,IL,61107,Medical Marijuana Dispensary
897,PharmaCannis - Ottawa,41.379595,-88.8352623,4104,Ottawa,IL,61350,Medical Marijuana Dispensary
898,Harbory Medical Cannabis Dispensary,37.745669,-89.007272,8195,Marion,IL,62959,Medical Marijuana Dispensary
899,The Green Solutions Illinois - Normal,40.5462919,-88.9944753,501,Normal,IL,61761,Medical Marijuana Dispensary
900,Healthway Services of West Illinois,41.9181129,-88.2709799,3714,St. Charles,IL,60174,Medical Marijuana Dispensary
901,NuMed - Urbana,40.115955,-88.206338,105,Urbana,IL,61801,Medical Marijuana Dispensary
902,3C Compassionate Care Center - Naperville,41.7737989,-88.191063,1700,Naperville,IL,60540,Medical Marijuana Dispensary
903,The Green Solution Illinois - Sauget,38.5639349,-90.1334735,2021,Sauget,IL,62206,Medical Marijuana Dispensary
904,Windy City Cannabis - Justice,41.7390832,-87.8187942,8340,Justice,IL,60458,Medical Marijuana Dispensary
905,Dispensary 33 - Chicago,41.9726869,-87.6677014,5001,Chicago,IL,60640,Medical Marijuana Dispensary
906,Mindful Medical Marijuana Dispensary,41.918636,-88.024454,1433,Addison,IL,60101,Medical Marijuana Dispensary
907,Windy City Cannabis - Posen,41.6255991,-87.6831816,2535,Posen,IL,60469,Medical Marijuana Dispensary
908,PharmaCannis - Evanston,42.0501825,-87.6848914,1804,Evanston,IL,60201,Medical Marijuana Dispensary
909,Columbia Care Dispensary - Illinois,41.9668904,-87.7602534,4758,Chicago,IL,60630,Medical Marijuana Dispensary
910,Windy City Cannabis - Homewood,41.5717446,-87.6448702,1312,Homewood,IL,60430,Medical Marijuana Dispensary
911,GreenHouse - Mokena,41.544862,-87.858876,10120,Mokena,IL,60448,Medical Marijuana Dispensary
912,PharmaCannis - Schaumburg,42.055338,-88.0521105,1135,Schaumburg,IL,60173,Medical Marijuana Dispensary
913,EarthMed,41.910777,-87.993678,852,Addison,IL,60101,Medical Marijuana Dispensary
914,eleveleÃ‚Â®,42.1789658,-87.8197624,1460,Highland Park,IL,60035,Medical Marijuana Dispensary
915,MOCA | Modern Cannabis,41.9246065,-87.6992543,2847,Chicago,IL,60647,Medical Marijuana Dispensary
916,GreenHouse - Deerfield,42.1507411,-87.848203,151,Deerfield,IL,60015,Medical Marijuana Dispensary
917,HCI Alternatives,39.8002442,-89.6467724,628,Springfield,IL,62701,Medical Marijuana Dispensary
918,Windy City Cannabis - Worth,41.6833754,-87.7968297,11425,Worth,IL,60482,Medical Marijuana Dispensary
919,Seven Point (Open Now),41.8889223,-87.8041517,1132,Oak Park,IL,60301,Medical Marijuana Dispensary
920,Herbal Remedies,39.9345009,-91.3444852,4440,Quincy,IL,62305,Medical Marijuana Dispensary
921,The Dispensary Fulton (Now Open),41.8622587,-90.1458837,1817,Fulton,IL,61252,Medical Marijuana Dispensary
922,TriComb Therapies - Victorville,,,0,Victorville,,,Medical Marijuana Delivery
923,The Stash Spot - Barstow,34.8848929,-117.0127309,975,Barstow,CA,92311,Medical Marijuana Delivery
924,NWA - NATURAL WELLNESS ASSOCIATION,,,0,Westminster,,,Medical Marijuana Delivery
925,Safe Access - Modesto,,,0,Modesto,,,Medical Marijuana Delivery
926,Alternative Green Solutions,,,0,Fresno,,,Medical Marijuana Delivery
927,The Stash Spot,,,0,Apple Valley,,,Medical Marijuana Delivery
928,Anon Delivery - Antelope Valley,,,0,Antelope Valley,,,Medical Marijuana Delivery
929,TriComb Therapies - Redlands,,,0,Redlands,,,Medical Marijuana Delivery
930,Green Bean Pharm,,,0,Visalia,,,Medical Marijuana Delivery
931,"Safe Access - Tracy, Manteca",,,0,Tracy,,,Medical Marijuana Delivery
932,Best Choice Deliveries - Azusa/Covina,,,0,Azusa,,,Medical Marijuana Delivery
933,HERBOLUTION ORGANICS,,,0,Moreno Valley,,,Medical Marijuana Delivery
934,Mojave Medical Cultivators Club,,,0,$130 TOP SHELF 1/2 OZ!!!,,,Medical Marijuana Delivery
935,Buddies Med Express,,,0,La Puente,,,Medical Marijuana Delivery
936,Quality Medical Collective,,,0,Chino,,,Medical Marijuana Delivery
937,East Bay Caregivers,,,0,Oakley,,,Medical Marijuana Delivery
938,BudEx Delivery,34.0333443,-118.0370113,0,Avocado Heights,CA,90601,Medical Marijuana Delivery
939,CALI CARE,,,0,Santa Clarita,,,Medical Marijuana Delivery
940,Fly Delivery,,,0,Los Angeles,,,Medical Marijuana Delivery
941,"Alpha Medic, Inc. - Ocean Beach",,,0,San Diego,,,Medical Marijuana Delivery
942,The Nug Company,,,0,Monterey,,,Medical Marijuana Delivery
943,CSA Cali Safe Access - Palm Desert,,,0,Palm Desert,,,Medical Marijuana Delivery
944,Fly Delivery,,,0,Hollywood,,,Medical Marijuana Delivery
945,"Safe Access - Tracy, Manteca",,,0,Manteca,,,Medical Marijuana Delivery
946,Califlower Collective - Burbank,,,0,Burbank,,,Medical Marijuana Delivery
947,BudEx Delivery - Ontario / Montclair,,,0,Ontario,,,Medical Marijuana Delivery
948,GoldStar Delivery,,,0,Rancho Cucamonga,,,Medical Marijuana Delivery
949,Evergreen Compassionate Care (ECC),,,0,Goleta,,,Medical Marijuana Delivery
950,True Meds Delivery Incorporated,,,0,Mission Valley,,,Medical Marijuana Delivery
951,APC,,,0,Placentia,,,Medical Marijuana Delivery
952,Fly Delivery,,,0,Glendale,,,Medical Marijuana Delivery
953,Sticky Icky Delivery,,,0,Los Angeles,,,Medical Marijuana Delivery
954,"Alpha Medic, Inc - Lemon Grove / Spring Valley",,,0,San Diego,,,Medical Marijuana Delivery
955,Bennys Farm - West Hollywood,,,0,West Hollywood,,,Medical Marijuana Delivery
956,Ez Meds **Open Late**,,,0,SAN FERNANDO VALLEY,,,Medical Marijuana Delivery
957,Emerald Phog Pacifica,,,0,Pacifica,,,Medical Marijuana Delivery
958,"TLC Delivery, Inc - Lake Arrowhead",,,0,Lake Arrowhead,,,Medical Marijuana Delivery
959,Private Label Organics,,,0,Laguna Niguel,,,Medical Marijuana Delivery
960,"Green Lantern Express, Inc.",,,0,El Centro,,,Medical Marijuana Delivery
961,SGV MED EXPRESS,,,0,Anywhere in SGV,,,Medical Marijuana Delivery
962,"Alpha Medic, Inc. - Pacific Beach",,,0,San Diego,,,Medical Marijuana Delivery
963,Westside Organic Delivery - Santa Monica,,,0,Santa Monica,,,Medical Marijuana Delivery
964,Herban Voyage (101 Wellness Delivery - Santa Rosa),,,0,Sonoma County,,,Medical Marijuana Delivery
965,A + ORGANICS - Vallejo,,,0,VALLEJO,,,Medical Marijuana Delivery
966,"Alpha Medic, Inc. - San Bernardino",,,0,Highland,,,Medical Marijuana Delivery
967,Californias Kindest,,,0,San Diego,,,Medical Marijuana Delivery
968,OCPC,,,0,Santa Ana,,,Medical Marijuana Delivery
969,Goddess Delivers,,,0,Santa Barbara,,,Medical Marijuana Delivery
970,Lakeside Remedy,,,0,Oakland,,,Medical Marijuana Delivery
971,Rite Greens Delivery - Garden Grove,,,0,Garden Grove,,,Medical Marijuana Delivery
972,Quality Green,,,0,Pasadena,,,Medical Marijuana Delivery
973,House of Kush,,,0,North Hollywood,,,Medical Marijuana Delivery
974,Buddiez - Vista,,,0,"Vista, Oceanside, Carlsbad",,,Medical Marijuana Delivery
975,KUSHMAN 420 TOP SHELF,,,0,Hesperia,,,Medical Marijuana Delivery
976,Free Wax - Stockton,,,0,Stockton,,,Medical Marijuana Delivery
977,DAM Delivery,,,0,Palm Springs,,,Medical Marijuana Delivery
978,Goddess Delivers,,,0,Fresno,,,Medical Marijuana Delivery
979,24/7 Top Shelf Deliveries,,,0,Los Angeles,,,Medical Marijuana Delivery
980,Peoples Collective,,,0,Wilmington,,,Medical Marijuana Delivery
981,Jah Healing Caregivers 2,,,0,Fallbrook,,,Medical Marijuana Delivery
982,RG Long Beach Delivery,,,0,Long Beach,,,Medical Marijuana Delivery
983,KUSHAGRAM,,,0,Huntington Beach,,,Medical Marijuana Delivery
984,Goddess Delivers,,,0,Ventura,,,Medical Marijuana Delivery
985,Humble Sweets,,,0,Bakersfield,,,Medical Marijuana Delivery
986,MAGIC BUDZ CAREGIVERS ** OPEN LATE **,,,0,Sylmar,,,Medical Marijuana Delivery
987,Genetic Meds Rx,,,0,Lassen county,,,Medical Marijuana Delivery
988,The Mint Leaf,,,0,San Clemente,,,Medical Marijuana Delivery
989,Delta Delivery,,,0,San Rafael,,,Medical Marijuana Delivery
990,530GreenTrees Delivery - Chico,,,0,Chico,,,Medical Marijuana Delivery
991,Rite Greens Delivery - Irvine,,,0,Irvine,,,Medical Marijuana Delivery
992,Holistic Approach Wellness - Beaumont,,,0,Beaumont,,,Medical Marijuana Delivery
993,Ethnobotanica/Potdeli.org - Monterey County,,,0,Salinas,,,Medical Marijuana Delivery
994,Bennys Farm - West LA,,,0,Los Angeles,,,Medical Marijuana Delivery
995,Pavo Pacific Collective- Paso Robles,,,0,Paso Robles,,,Medical Marijuana Delivery
996,Premium Meds - Rio Vista,,,0,Rio Vista,,,Medical Marijuana Delivery
997,"Better Daze Express, Inc",,,0,ALL of North County,,,Medical Marijuana Delivery
998,OCPC,,,0,Costa Mesa,,,Medical Marijuana Delivery
999,Organic OC Lake Forest,,,0,Lake Forest,,,Medical Marijuana Delivery
1000,True Meds Delivery Incorporated,,,0,North Park,,,Medical Marijuana Delivery
1001,Gitmos,,,0,Auburn,,,Medical Marijuana Delivery
1002,Citadel Alternative Care - Elk Grove,,,0,Elk Grove,,,Medical Marijuana Delivery
1003,Nug Runner,,,0,Los Alamitos,,,Medical Marijuana Delivery
1004,Bayshore Medical - San Mateo,37.5621941,-122.3158292,915,San Mateo,CA,94402,Medical Marijuana Delivery
1005,Top Flower,,,0,Murrieta,,,Medical Marijuana Delivery
1006,GHC,,,0,Davis,,,Medical Marijuana Delivery
1007,ExclusiveServices,,,0,Simi Valley,,,Medical Marijuana Delivery
1008,Organix Delivery - Tustin,,,0,Tustin,,,Medical Marijuana Delivery
1009,420 Express,,,0,Redding,,,Medical Marijuana Delivery
1010,Left Coast Collective - Gaslamp / Hillcrest,,,0,San Diego,,,Medical Marijuana Delivery
1011,PHP Wellness Delivery,,,0,Orangevale,,,Medical Marijuana Delivery
1012,Pure Green Delivery,,,0,Manhattan Beach,,,Medical Marijuana Delivery
1013,The Honor Roll Collective,,,0,West Covina,,,Medical Marijuana Delivery
1014,A Cut Above Deliveries,37.8988292,-122.0835572,2920,Walnut Creek,CA,94597,Medical Marijuana Delivery
1015,"Better Daze Express, Inc",,,0,All of North County,,,Medical Marijuana Delivery
1016,Organix Delivery - Anaheim,,,0,Anaheim,,,Medical Marijuana Delivery
1017,Le Shoppe,,,0,Sunnyvale,,,Medical Marijuana Delivery
1018,WEEDRIVE,,,0,Del Mar,,,Medical Marijuana Delivery
1019,Citadel Alternative Care - Hayward,,,0,Hayward,,,Medical Marijuana Delivery
1020,Alpha Medic Inc. - Jurupa Valley,,,0,Mira Loma,,,Medical Marijuana Delivery
1021,FAST n FRIENDLY (OPEN LATE!),,,0,San Pedro,,,Medical Marijuana Delivery
1022,4 Twenty,,,0,Rialto,,,Medical Marijuana Delivery
1023,Sweet Dreams inc,,,0,Fairfield,,,Medical Marijuana Delivery
1024,Holistic Approach Wellness - Yucaipa,,,0,Yucaipa,,,Medical Marijuana Delivery
1025,Buds Direct - Temecula,,,0,Temecula,,,Medical Marijuana Delivery
1026,HOLLISTER - COMPASSIONATE BAY DELIVERY,,,0,Hollister,,,Medical Marijuana Delivery
1027,831 Organiks - Santa Cruz,,,0,Santa Cruz,,,Medical Marijuana Delivery
1028,Luckys Health Group Delivery,,,0,Chula Vista,,,Medical Marijuana Delivery
1029,Peoples MC,,,0,Riverside,,,Medical Marijuana Delivery
1030,Kind Solutions,,,0,Eureka,,,Medical Marijuana Delivery
1031,Bently Collective,33.7435348,-116.9713024,324,Hemet,CA,92543,Medical Marijuana Delivery
1032,Holistic Essentials Concord,,,0,Concord,,,Medical Marijuana Delivery
1033,FAST n FRIENDLY (OPEN LATE!),,,0,Downey,,,Medical Marijuana Delivery
1034,Pure Green Delivery - Hawthorne,,,0,Hawthorne,,,Medical Marijuana Delivery
1035,Green Cuisine Delivery - Oxnard,,,0,Oxnard,,,Medical Marijuana Delivery
1036,LuvBrite Delivery - Venice,,,0,Venice,,,Medical Marijuana Delivery
1037,CoExist RX,,,0,Lompoc,,,Medical Marijuana Delivery
1038,Citadel Alternative Care - Newark,,,0,Newark,,,Medical Marijuana Delivery
1039,Citadel Alternative Care - Roseville,,,0,Roseville,,,Medical Marijuana Delivery
1040,Natural Green Solutions Inc - Vacaville,,,0,Vacaville,,,Medical Marijuana Delivery
1041,Keep It Green Collective - Sacramento,,,0,Carmichael,,,Medical Marijuana Delivery
1042,FAST n FRIENDLY (OPEN LATE!) - Downtown Long Beach,,,0,Long Beach,,,Medical Marijuana Delivery
1043,Peoples MC,,,0,Corona,,,Medical Marijuana Delivery
1044,Pavo Pacific Collective- San Luis Obispo County,,,0,San Luis Obispo,,,Medical Marijuana Delivery
1045,SkyHighmeds Delivery,,,0,Big Bear City,,,Medical Marijuana Delivery
1046,Organic OC Dana Point,,,0,Dana Point,,,Medical Marijuana Delivery
1047,A Cut Above Deliveries,,,0,Dublin,,,Medical Marijuana Delivery
1048,Pavo Pacific Collective- Santa Maria,,,0,Santa Maria,,,Medical Marijuana Delivery
1049,Organix Delivery - Newport Beach,,,0,Newport Beach,,,Medical Marijuana Delivery
1050,Organix Delivery - Mission Viejo,,,0,Mission Viejo,,,Medical Marijuana Delivery
1051,Organix Delivery - Laguna Beach,,,0,Laguna Beach,,,Medical Marijuana Delivery
1052,High Five Cannabis,,,0,san diego,,,Medical Marijuana Delivery
1053,Tahoe Meds,,,0,Truckee,,,Medical Marijuana Delivery
1054,Left Coast Collective - Clairemont Kearny,,,0,San Diego,,,Medical Marijuana Delivery
1055,FAST n FRIENDLY (OPEN LATE!),,,0,Montebello,,,Medical Marijuana Delivery
1056,House of Kush,,,0,Woodland Hills,,,Medical Marijuana Delivery
1057,Cali Service Center,,,0,Marysville,,,Medical Marijuana Delivery
1058,Bennys Farm - Culver City,,,0,Culver City,,,Medical Marijuana Delivery
